hour,A10,A100-SXM4-80GB,GPU-series-1,H800,GPU-series-2,A800-SXM4-80GB
3751,2923.1699999999987,2751.0,1533.0,1300.0,759.0,144.0
3752,2879.8699999999985,2881.0,1534.0,1316.0,759.0,142.0
3753,2827.2699999999986,3527.0,1534.0,1348.0,761.0,138.0
3754,2828.9699999999984,3910.0,1534.0,1376.0,760.0,142.0
3755,2822.2699999999986,3800.0,1533.0,1380.0,510.0,134.0
3756,2824.4699999999984,3917.0,1534.0,1924.0,766.0,142.0
3757,2820.1699999999983,3444.0,1543.0,1916.0,846.0,134.0
3758,2836.369999999998,3420.0,1546.0,2444.0,642.0,145.0
3759,2829.369999999998,3342.0,1555.5,1972.0,899.0,137.0
3760,2828.069999999998,3239.0,1558.5,2004.0,984.0,140.0
3761,2859.069999999998,3320.0,1539.0,1996.0,648.0,136.0
3762,2864.069999999998,3337.0,1550.0,2528.0,826.0,137.0
3763,2888.069999999998,3340.0,1554.0,2040.0,846.0,147.0
3764,2858.669999999998,3478.0,1591.0,2028.0,955.0,148.0
3765,2856.069999999998,3565.0,1455.0,2312.0,1179.0,153.0
3766,2789.369999999998,4141.0,1418.0,3344.0,1243.0,148.0
3767,2821.069999999998,4118.0,1428.0,2580.0,1357.0,159.0
3768,2801.7699999999977,4083.0,1388.0,712.0,490.0,173.0
3769,2805.9699999999975,4172.0,1391.0,656.0,442.0,157.0
3770,2842.4699999999975,3269.0,1461.0,592.0,913.0,157.0
3771,2949.7699999999977,3250.0,1537.0,608.0,723.0,150.0
3772,2948.9699999999975,3105.0,1494.0,600.0,711.0,142.0
3773,2983.9699999999975,3163.0,1503.0,584.0,648.0,145.0
3774,2913.2699999999977,3082.0,1505.0,672.0,645.0,145.0
3775,2923.169999999998,3231.0,1535.0,660.0,823.0,166.0
3776,2823.469999999998,3214.0,1462.0,1192.0,690.0,163.0
3777,2822.269999999998,3283.0,1456.0,1104.0,630.0,164.0
3778,2823.269999999998,3661.0,1456.0,1128.0,1003.0,190.0
3779,2828.769999999998,3728.0,1415.0,1186.0,945.0,181.0
3780,2812.1699999999983,3524.0,1427.0,1211.0,1338.0,184.0
3781,2784.6699999999983,3438.0,1425.0,1136.0,1280.0,169.0
3782,2771.369999999998,3556.0,1420.0,2260.0,1280.0,185.0
3783,2776.569999999998,3577.0,1422.0,2184.0,1133.0,200.0
3784,2783.869999999998,3511.0,1420.0,1164.0,795.0,167.0
3785,2793.1699999999983,3458.0,1416.0,1156.0,1037.0,189.0
3786,2838.0699999999983,3657.0,1451.0,1184.0,1446.0,180.0
3787,2833.5699999999983,3591.0,1484.0,1256.0,1298.0,212.0
3788,2832.269999999998,3573.0,1460.0,1260.0,1064.5,191.0
3789,2829.5699999999983,3617.0,1433.5,1740.0,1176.5,178.0
3790,2832.3699999999985,3436.0,1427.5,2312.0,1456.0,178.0
3791,2824.3699999999985,3469.0,1401.0,1164.0,935.0,171.0
3792,2835.5699999999983,2820.0,1497.5,2100.0,728.0,111.0
3793,2907.4699999999984,2958.0,1783.5,2576.0,1637.5,118.0
3794,2985.2699999999986,2834.0,1686.5,1524.0,991.5,111.0
3795,2983.1699999999987,2814.0,1627.5,988.0,923.5,110.0
3796,3117.669999999999,2829.0,1605.5,972.0,1159.5,110.0
3797,2961.8699999999994,2805.0,1605.0,944.0,670.5,109.0
3798,2966.0699999999993,2817.0,1604.0,932.0,903.5,110.0
3799,2970.4699999999993,2806.0,1604.0,916.0,861.5,110.0
3800,2831.0699999999997,2879.0,1578.0,880.0,577.5,109.0
3801,2895.87,3027.0,1579.0,872.0,1105.5,113.0
3802,2808.27,3281.0,1583.0,968.0,962.5,139.0
3803,2809.37,3278.0,1583.0,1052.0,1106.5,212.0
3804,2816.5699999999997,3320.0,1580.0,940.0,1202.5,168.0
3805,2835.37,3329.0,1579.0,928.0,871.5,170.0
3806,2825.17,3539.0,1590.0,796.0,1076.5,170.0
3807,2823.87,3767.0,1648.5,792.0,1309.5,184.0
3808,2836.67,3660.0,1545.5,704.0,1087.5,203.0
3809,2847.17,3562.0,1533.0,704.0,1132.5,223.0
3810,2835.07,3465.0,1533.0,656.0,1156.5,150.0
3811,2833.9700000000003,3514.0,1532.5,656.0,1192.5,153.0
3812,2882.57,3617.0,1538.5,680.0,1081.5,159.0
3813,2821.3700000000003,3478.0,1535.5,664.0,1052.5,156.0
3814,2814.07,3486.0,1535.5,656.0,1000.5,149.0
3815,2821.27,3503.0,1535.5,656.0,1248.5,148.0
3816,2739.07,3091.0,1444.0,128.0,416.0,113.0
3817,2819.57,3008.0,1397.0,128.0,388.0,109.0
3818,2819.07,2920.0,1398.0,128.0,631.0,92.0
3819,2820.27,2899.0,1398.0,184.0,631.0,92.0
3820,2824.77,2912.0,1399.0,128.0,631.0,92.0
3821,2823.87,2925.0,1399.0,128.0,631.0,92.0
3822,2919.37,2983.0,1404.0,128.0,631.0,99.0
3823,2823.37,2987.0,1404.0,128.0,626.0,96.0
3824,2824.87,3009.0,1404.0,128.0,626.0,96.0
3825,2831.17,3080.0,1404.0,144.0,626.0,99.0
3826,2842.27,3361.0,1458.5,160.0,971.5,149.0
3827,2837.27,3408.0,1459.5,200.0,941.5,143.0
3828,2837.67,3370.0,1459.5,144.0,860.5,148.0
3829,2838.57,3350.0,1453.5,144.0,863.5,160.0
3830,2844.4700000000003,3668.0,1510.5,157.0,973.0,162.0
3831,2849.2700000000004,3755.0,1465.0,225.0,872.0,184.0
3832,2848.2700000000004,3891.0,1427.0,233.0,868.0,162.0
3833,2850.8700000000003,4063.0,1428.0,328.0,1261.0,169.0
3834,2843.2700000000004,3796.5,1481.5,776.0,923.5,159.0
3835,2842.3700000000003,3801.0,1480.5,1361.0,948.5,164.0
3836,2784.6700000000005,3724.5,1488.5,722.0,1153.0,178.0
3837,2781.7700000000004,3687.5,1536.0,682.0,1068.0,164.0
3838,2780.3700000000003,3811.0,1555.0,698.0,1451.5,176.0
3839,2785.3700000000003,3746.0,1548.0,698.0,1010.0,157.0
3840,2718.9700000000003,3294.0,1475.5,65.0,1054.5,110.0
3841,2719.3700000000003,3223.0,1491.5,66.0,1575.5,111.0
3842,2721.2700000000004,3894.0,1470.5,67.0,991.5,135.0
3843,2727.2700000000004,3967.0,1423.0,68.0,991.5,135.0
3844,2789.5700000000006,3163.0,1438.0,69.0,911.0,159.0
3845,2789.870000000001,3183.0,1411.0,70.0,891.0,152.0
3846,2833.370000000001,3137.0,1456.0,71.0,1286.0,120.0
3847,2836.370000000001,3132.0,1448.0,72.0,1262.0,115.0
3848,2838.870000000001,3103.0,1425.0,73.0,1066.0,114.0
3849,2847.870000000001,3263.0,1421.0,73.0,1169.0,127.0
3850,2824.370000000001,3634.5,1436.0,258.0,1426.0,131.0
3851,2825.870000000001,3654.0,1438.0,281.0,1447.0,164.0
3852,2813.4700000000007,3597.5,1428.0,232.0,1463.0,159.0
3853,2829.6700000000005,3616.5,1402.0,209.0,1106.0,145.0
3854,2844.4700000000007,3735.0,1403.0,257.0,1045.0,176.0
3855,2835.870000000001,3799.0,1403.0,176.0,1184.0,170.0
3856,2792.270000000001,3715.0,1403.0,216.0,1143.0,128.0
3857,2814.870000000001,3760.0,1403.0,985.0,1564.0,144.0
3858,2816.9700000000007,3662.0,1400.0,1235.0,1020.0,184.0
3859,2776.9700000000007,3652.0,1400.0,745.0,989.0,268.0
3860,2771.770000000001,3701.0,1404.0,1243.0,968.0,188.0
3861,2770.670000000001,3661.0,1416.5,687.0,820.5,134.0
3862,2780.770000000001,3608.0,1425.5,678.0,1571.0,154.0
3863,2781.9700000000007,3655.0,1422.0,1311.0,1322.0,239.0
3864,2733.770000000001,2421.0,1398.5,175.0,1052.5,142.0
3865,2836.770000000001,2411.0,1636.0,176.0,786.0,110.0
3866,2935.5700000000006,2368.0,1517.5,172.0,674.5,110.0
3867,2932.0700000000006,2359.0,1503.0,173.0,680.0,109.0
3868,2833.0700000000006,2340.0,1390.0,174.0,679.0,109.0
3869,2922.0700000000006,2383.0,1548.0,175.0,752.0,113.0
3870,2926.0700000000006,2337.0,1843.0,176.0,780.0,107.0
3871,2927.2700000000004,2346.0,1524.0,177.0,899.0,103.0
3872,2931.6700000000005,2341.0,1391.0,64.0,623.0,167.0
3873,2927.2700000000004,2372.0,1416.5,568.0,719.5,239.0
3874,2837.8700000000003,2621.0,1417.5,605.0,978.5,165.0
3875,2761.4700000000003,2762.0,1418.5,609.0,1309.5,125.0
3876,2754.07,2748.0,1412.5,552.0,1059.5,111.0
3877,2756.27,2633.0,1410.5,568.0,1151.5,108.0
3878,2750.67,2688.0,1459.0,568.0,1197.0,109.0
3879,2765.77,2774.0,1456.0,595.0,1120.0,132.0
3880,2773.87,4216.0,1455.0,1160.0,1160.0,141.0
3881,2778.0699999999997,5040.0,1455.0,1249.0,1123.0,158.0
3882,2777.0699999999997,4468.0,1473.5,1236.0,1291.0,158.0
3883,2805.5699999999997,3544.0,1474.5,1221.0,1211.0,129.0
3884,2806.0699999999997,3571.0,1474.5,1222.0,1187.0,122.0
3885,2793.7699999999995,3547.0,1474.5,727.0,1154.0,162.0
3886,2781.7699999999995,3423.0,1475.5,727.0,1221.0,165.0
3887,2782.0699999999997,3508.0,1475.5,809.0,1189.0,163.0
3888,2770.2699999999995,3172.0,1487.5,130.0,1250.0,148.0
3889,2782.2699999999995,3176.0,1497.5,129.0,1157.0,148.0
3890,2776.4699999999993,3130.0,1497.5,106.0,911.0,151.0
3891,2782.4699999999993,3129.0,1477.5,107.0,910.0,151.0
3892,2788.4699999999993,3130.0,1478.5,116.0,885.0,151.0
3893,2780.4699999999993,3158.0,1476.5,115.0,885.0,151.0
3894,2785.4699999999993,3156.0,1478.5,115.0,895.0,151.0
3895,2782.4699999999993,3146.0,1462.0,115.0,959.0,151.0
3896,2783.4699999999993,3148.0,1464.0,115.0,1402.0,151.0
3897,2787.9699999999993,3202.0,1464.0,115.0,1134.0,147.0
3898,2800.4699999999993,3242.0,1467.0,612.0,1112.0,151.0
3899,2805.4699999999993,3341.0,1461.0,588.0,1127.0,150.0
3900,2789.4699999999993,3373.0,1460.0,579.0,1170.0,149.0
3901,2796.4699999999993,3471.0,1461.0,579.0,1068.0,162.0
3902,2784.4699999999993,3481.0,1459.0,579.0,1008.0,149.0
3903,2787.4699999999993,3440.0,1460.0,1595.0,1355.0,140.0
3904,2786.4699999999993,3388.0,1460.0,1595.0,1164.0,140.0
3905,2788.4699999999993,3240.0,1460.0,1707.0,1175.0,142.0
3906,2782.4699999999993,3238.0,1460.0,1650.0,1147.0,142.0
3907,2791.4699999999993,3295.0,1461.0,1650.0,1147.0,142.0
3908,2779.4699999999993,3351.0,1461.0,1649.0,1041.0,142.0
3909,2780.4699999999993,3311.0,1462.0,1649.0,1353.0,140.0
3910,2783.4699999999993,3370.0,1407.0,1657.0,1179.0,140.0
3911,2769.4699999999993,3417.0,1408.0,1801.0,1068.0,139.0
3912,2781.9699999999993,3201.0,1407.0,1649.0,511.0,144.0
3913,2787.9699999999993,3198.0,1419.0,1618.0,547.0,144.0
3914,2788.9699999999993,3136.0,1404.0,1618.0,535.0,143.0
3915,2805.9699999999993,3103.0,1406.0,1618.0,536.0,143.0
3916,2788.9699999999993,3111.0,1407.0,1617.0,470.0,143.0
3917,2799.9699999999993,3127.0,1405.0,1617.0,486.0,143.0
3918,2785.9699999999993,3132.0,1405.0,1617.0,470.0,143.0
3919,2792.9699999999993,3127.0,1403.0,1634.0,470.0,139.0
3920,2773.9699999999993,3118.0,1404.0,1642.0,438.0,147.0
3921,2767.9699999999993,3212.0,1404.0,1642.0,430.0,139.0
3922,2806.9699999999993,3330.0,1403.0,1642.0,430.0,140.0
3923,2805.9699999999993,3351.0,1403.0,1646.0,775.0,154.0
3924,2804.9699999999993,3356.0,1403.0,1642.0,1019.0,186.0
3925,2807.9699999999993,3349.0,1404.0,1642.0,866.0,156.0
3926,2800.4699999999993,3315.0,1403.0,1642.0,1130.0,150.0
3927,2797.4699999999993,3446.0,1402.0,1642.0,894.0,151.0
3928,2784.4699999999993,3462.0,1403.0,1642.0,903.0,151.0
3929,2776.4699999999993,3425.0,1402.0,1642.0,847.0,166.0
3930,2777.4699999999993,3396.0,1402.0,1642.0,1143.0,152.0
3931,2780.4699999999993,3386.0,1402.0,1696.0,1217.0,187.0
3932,2752.4699999999993,3549.0,1402.0,1696.0,980.0,166.0
3933,2750.4699999999993,3694.0,1402.0,1696.0,939.0,162.0
3934,2749.4699999999993,3647.0,1406.0,1696.0,1150.0,202.0
3935,2731.4699999999993,3603.0,1401.0,1700.0,980.0,183.0
3936,2716.3699999999994,3248.0,1412.0,1672.0,455.0,153.0
3937,2837.3699999999994,3368.0,1397.0,1672.0,468.0,144.0
3938,2833.1699999999996,3199.0,1397.0,1736.0,366.0,123.0
3939,2830.3699999999994,3193.0,1398.0,1680.0,365.0,119.0
3940,2831.8699999999994,3165.0,1399.0,1672.0,364.0,99.0
3941,2831.8699999999994,3201.0,1483.0,1672.0,335.0,99.0
3942,3027.3699999999994,3226.0,1549.0,1672.0,354.0,99.0
3943,2787.8699999999994,3258.0,1506.0,1672.0,383.0,92.0
3944,2791.3699999999994,3239.0,1506.0,1672.0,563.0,91.0
3945,2791.3699999999994,3251.0,1506.0,1672.0,565.0,91.0
3946,2732.1699999999996,3525.0,1464.0,1681.0,954.0,166.0
3947,2738.1699999999996,3490.0,1402.0,1712.0,843.0,213.0
3948,2736.2699999999995,3399.0,1403.0,1704.0,841.0,157.0
3949,2737.9699999999993,3327.0,1421.0,1704.0,839.0,139.0
3950,2739.0699999999993,3705.0,1403.0,1707.0,869.0,167.0
3951,2731.9699999999993,3963.0,1403.0,1704.0,958.0,153.0
3952,2734.4699999999993,3891.0,1405.0,1872.0,906.0,167.0
3953,2744.7699999999995,3956.0,1436.5,1784.0,1064.5,211.0
3954,2734.2699999999995,3826.0,1431.5,1696.0,1075.5,169.0
3955,2737.6699999999996,5054.0,1431.5,1703.0,1226.5,199.0
3956,2751.3699999999994,5300.0,1431.5,1920.0,1203.5,236.0
3957,2755.3699999999994,4289.0,1434.0,1704.0,1213.5,201.0
3958,2764.3699999999994,3690.0,1430.0,1704.0,1196.5,191.0
3959,2737.9699999999993,3508.0,1426.0,1704.0,828.5,174.0
3960,2746.9699999999993,2531.0,1441.5,1744.0,480.5,192.0
3961,2737.4699999999993,2649.0,1425.5,1744.0,459.5,189.0
3962,2743.9699999999993,3023.0,1393.0,1684.0,351.0,182.0
3963,2777.4699999999993,2636.0,1393.0,1672.0,303.0,161.0
3964,2759.9699999999993,2624.0,1393.0,1672.0,335.0,160.0
3965,2761.9699999999993,2579.0,1437.0,1672.0,415.0,150.0
3966,2754.4699999999993,2580.0,1425.0,1672.0,457.0,150.0
3967,2770.9699999999993,2781.0,1425.0,1672.0,505.0,156.0
3968,2765.9699999999993,2653.0,1397.0,1672.0,470.0,156.0
3969,2732.4699999999993,2633.0,1403.0,1672.0,457.0,156.0
3970,2727.9699999999993,3449.0,1413.0,1672.0,649.0,196.0
3971,2697.4699999999993,3792.0,1420.0,1688.0,707.0,183.0
3972,2690.4699999999993,3699.0,1420.0,1688.0,672.5,181.0
3973,2713.9699999999993,3585.0,1415.0,1688.0,670.5,185.0
3974,2661.9699999999993,5331.0,1403.0,1706.0,987.0,185.0
3975,2664.4699999999993,4601.0,1402.0,1689.0,1300.0,182.0
3976,2660.9699999999993,3872.0,1434.0,1704.0,1685.0,166.0
3977,2644.2699999999995,3940.0,1419.5,1704.0,1025.5,196.0
3978,2632.9699999999993,4531.0,1418.5,1704.0,1181.5,182.0
3979,2631.9699999999993,3793.0,1419.5,1712.0,1029.5,190.0
3980,2637.7699999999995,4150.0,1418.5,1722.0,1039.5,208.0
3981,2637.8699999999994,4384.0,1416.5,1696.0,941.5,158.0
3982,2640.6699999999996,4348.0,1416.5,1696.0,977.5,169.0
3983,2620.7699999999995,3787.0,1416.5,1696.0,977.5,169.0
3984,2591.0699999999997,2886.0,1418.5,176.0,844.5,102.0
3985,2596.7699999999995,2896.0,1404.5,176.0,579.5,103.0
3986,2595.1699999999996,2831.0,1404.5,176.0,571.5,102.0
3987,2606.6699999999996,2863.0,1404.5,176.0,563.5,102.0
3988,2625.6699999999996,2838.0,1387.0,176.0,512.0,102.0
3989,2615.6699999999996,2793.0,1387.0,240.0,510.0,102.0
3990,2616.6699999999996,2804.0,1388.0,176.0,510.0,102.0
3991,2625.6699999999996,2839.0,1389.0,176.0,510.0,102.0
3992,2602.6699999999996,2832.0,1390.0,176.0,526.0,102.0
3993,2598.6699999999996,2842.0,1390.0,680.0,550.0,104.0
3994,2601.6699999999996,3178.0,1392.0,1144.0,786.0,110.0
3995,2609.97,3309.0,1396.0,1144.0,1090.0,110.0
3996,2621.87,3358.0,1392.0,1648.0,922.0,114.0
3997,2612.0699999999997,3342.0,1392.0,2168.0,865.0,110.0
3998,2614.5699999999997,3550.0,1397.0,2303.0,1038.0,177.0
3999,2621.97,3678.0,1399.0,1719.0,1071.0,144.0
4000,2626.5699999999997,3643.0,1399.0,1701.0,1148.0,175.0
4001,2618.7699999999995,3736.0,1395.0,1638.0,1068.0,168.0
4002,2617.4699999999993,3688.0,1396.0,1666.0,874.0,165.0
4003,2621.669999999999,3659.0,1396.0,1778.0,1256.5,173.0
4004,2612.169999999999,3743.0,1398.0,1675.0,1015.5,164.0
4005,2610.169999999999,3677.0,1401.0,1698.0,1007.0,173.0
4006,2606.169999999999,3844.0,1400.0,1919.0,964.0,181.0
4007,2602.169999999999,3694.0,1400.0,1786.0,969.0,172.0
4008,2598.0699999999993,3292.0,1374.0,1122.0,828.0,145.0
4009,2597.0699999999993,3206.0,1370.0,1122.0,721.0,155.0
4010,2598.0699999999993,3228.0,1372.0,1083.0,692.0,90.0
4011,2598.9699999999993,3187.0,1372.0,1083.0,660.0,94.0
4012,2598.9699999999993,3082.0,1359.0,1064.0,658.0,86.0
4013,2598.9699999999993,3091.0,1358.0,1128.0,747.0,82.0
4014,2598.9699999999993,3086.0,1358.0,1128.0,705.0,82.0
4015,2601.9699999999993,3065.0,1375.0,1128.0,705.0,82.0
4016,2599.9699999999993,3153.0,1382.0,1128.0,705.0,168.0
4017,2599.9699999999993,3152.0,1384.0,1128.0,705.0,110.0
4018,2603.9699999999993,3560.0,1389.0,1154.0,883.0,153.0
4019,2608.9699999999993,3662.0,1394.0,1226.0,1082.0,255.0
4020,2608.9699999999993,3505.0,1395.0,2231.0,951.0,167.0
4021,2606.9699999999993,3450.0,1393.0,1933.0,794.0,125.0
4022,2609.9699999999993,3548.0,1393.0,1952.0,810.0,146.0
4023,2615.8699999999994,3581.0,1394.0,1893.0,976.0,197.0
4024,2621.4699999999993,3650.0,1403.0,2438.0,1120.0,159.0
4025,2627.2699999999995,3766.0,1414.0,1870.0,964.0,197.0
4026,2623.5699999999997,3748.0,1407.0,1902.0,936.0,188.0
4027,2615.2699999999995,3789.0,1411.0,1992.0,961.0,184.0
4028,2616.0699999999997,3718.0,1407.0,1824.0,1022.5,176.0
4029,2616.0699999999997,3702.0,1405.0,1880.0,992.5,160.0
4030,2615.0699999999997,3615.0,1429.0,1864.0,928.5,168.0
4031,2614.0699999999997,3755.0,1427.0,1864.0,853.5,160.0
4032,2582.37,3088.0,1454.0,1222.0,613.5,119.0
4033,2579.77,3151.0,1410.0,1222.0,623.5,119.0
4034,2580.77,3125.0,1454.0,1295.0,653.0,120.0
4035,2580.17,3116.0,1576.0,1287.0,772.0,122.0
4036,2579.9700000000003,3136.0,1534.5,1287.0,667.0,122.0
4037,2582.3700000000003,3123.0,1534.0,1289.0,667.0,122.0
4038,2589.2700000000004,3112.0,1532.0,1289.0,662.0,121.0
4039,2586.9700000000003,3088.0,1388.0,1290.0,622.0,122.0
4040,2586.17,3084.0,1389.0,1288.0,505.0,134.0
4041,2587.67,3100.0,1390.0,1334.0,521.0,118.0
4042,2591.4700000000003,3370.0,1400.0,1351.0,529.0,135.0
4043,2601.67,3510.0,1405.0,1423.0,864.0,151.0
4044,2599.37,3513.0,1414.0,1415.0,674.0,171.0
4045,2594.67,3363.0,1413.0,2176.0,602.0,174.0
4046,2613.37,3548.0,1406.0,1887.0,736.0,171.0
4047,2623.27,3525.0,1415.0,1855.0,865.0,181.0
4048,2618.27,3696.0,1417.0,1855.0,849.0,176.0
4049,2626.67,3675.0,1443.0,1855.0,1034.0,170.0
4050,2619.07,3603.0,1421.0,1855.0,1031.0,149.0
4051,2613.8700000000003,3614.0,1421.0,1855.0,1023.0,184.0
4052,2613.1700000000005,2898.0,1482.0,1855.0,975.0,170.0
4053,2621.7700000000004,2902.0,1483.0,1855.0,926.0,150.0
4054,2612.5700000000006,4205.0,1590.0,1855.0,1032.0,159.0
4055,2610.7700000000004,4830.0,1584.0,1856.0,1084.0,149.0
4056,2599.8700000000003,3898.0,1556.0,1075.0,731.0,144.0
4057,2595.07,4076.0,1555.0,1075.0,706.0,144.0
4058,2593.77,4016.0,1518.0,1077.0,659.0,140.0
4059,2601.17,3885.0,1523.0,1073.0,631.0,139.0
4060,2597.77,4457.0,1524.0,1136.0,582.0,138.0
4061,2597.77,3844.0,1477.0,1136.0,582.0,154.0
4062,2605.97,3832.0,1485.0,1136.0,582.0,154.0
4063,2599.47,3203.0,1488.0,1136.0,582.0,154.0
4064,2597.47,3176.0,1564.0,1136.0,717.0,154.0
4065,2604.6699999999996,3254.0,1565.0,1136.0,711.5,154.0
4066,2601.47,3256.0,1503.0,1704.0,714.5,154.0
4067,2603.0699999999997,3397.0,1427.0,1636.0,678.0,155.0
4068,2605.87,3409.0,1425.0,1635.0,646.0,156.0
4069,2603.0699999999997,3311.0,1427.0,1632.0,806.0,155.0
4070,2603.7699999999995,3458.0,1425.0,1632.0,678.0,155.0
4071,2609.1699999999996,3515.0,1426.0,1648.0,926.0,155.0
4072,2607.5699999999997,3602.0,1429.0,1680.0,791.0,155.0
4073,2607.47,3705.0,1433.0,2837.0,791.0,154.0
4074,2611.37,3531.0,1435.0,2264.0,799.0,170.0
4075,2609.17,3351.0,1436.0,1718.0,759.0,158.0
4076,2608.17,3402.0,1435.0,1671.0,760.0,163.0
4077,2617.27,3355.0,1434.0,2409.0,783.0,164.0
4078,2618.67,3311.0,1432.0,1674.0,767.0,164.0
4079,2612.67,3396.0,1436.0,1764.0,783.0,164.0
4080,2587.67,3067.0,1416.0,177.0,593.0,157.0
4081,2586.4700000000003,3195.0,1621.0,189.0,775.0,166.0
4082,2587.17,3192.0,1764.0,185.0,797.0,176.0
4083,2592.77,3155.0,1570.0,178.0,629.0,162.0
4084,2591.57,3195.0,1432.0,181.0,592.0,162.0
4085,2592.57,3165.0,1432.0,177.0,776.0,162.0
4086,2601.67,3182.0,1438.0,192.0,960.0,162.0
4087,2597.4700000000003,3105.0,1438.0,1157.0,776.0,162.0
4088,2597.4700000000003,3136.0,1439.0,2185.0,776.0,162.0
4089,2599.7700000000004,3132.0,1442.0,1184.0,792.0,162.0
4090,2597.7700000000004,3171.0,1441.0,1681.0,784.0,161.0
4091,2597.4700000000003,3124.0,1439.0,1665.0,912.0,160.0
4092,2604.57,3116.0,1440.0,680.0,848.0,160.0
4093,2602.57,3106.0,1439.0,1672.0,720.0,160.0
4094,2600.77,3197.0,1442.0,2680.0,784.0,160.0
4095,2607.67,3235.0,1441.0,1672.0,1216.0,160.0
4096,2601.57,3314.0,1440.0,2688.0,848.0,160.0
4097,2606.3700000000003,3367.0,1438.0,1688.0,841.0,160.0
4098,2609.9700000000003,3346.0,1440.0,1688.0,833.0,160.0
4099,2609.07,3221.0,1440.0,2696.0,833.0,160.0
4100,2605.4700000000003,3306.0,1440.0,2704.0,1137.0,160.0
4101,2610.9700000000003,3305.0,1562.5,1672.0,852.5,168.0
4102,2606.8700000000003,3416.0,1506.0,1666.0,1070.0,155.0
4103,2606.57,3410.0,1504.0,1675.0,948.0,193.0
4104,2584.4700000000003,2983.0,1535.0,1113.0,444.5,173.0
4105,2582.17,3131.0,1502.0,1112.0,536.0,153.0
4106,2580.77,3035.0,1438.0,1112.0,728.0,138.0
4107,2582.27,2998.0,1435.0,1112.0,656.0,137.0
4108,2581.47,3050.0,1440.0,1112.0,776.0,137.0
4109,2581.47,3053.0,1441.0,1112.0,648.0,137.0
4110,2584.1699999999996,3048.0,1441.0,1112.0,648.0,138.0
4111,2582.97,3076.0,1444.0,1112.0,648.0,138.0
4112,2585.77,3044.0,1433.0,1112.0,768.0,138.0
4113,2585.17,3076.0,1435.0,1112.0,987.0,138.0
4114,2587.9700000000003,3322.0,1437.0,1114.0,688.0,157.0
4115,2597.4700000000003,3608.0,1437.0,1734.0,871.0,152.0
4116,2610.8700000000003,3548.0,1439.0,1265.0,765.0,114.0
4117,2610.4700000000003,3391.0,1442.0,1289.0,813.0,126.0
4118,2601.07,3544.0,1438.0,1493.0,1145.0,130.0
4119,2610.77,3537.0,1440.0,1670.0,954.0,220.0
4120,2606.07,4322.0,1440.0,1626.0,949.0,189.0
4121,2604.3700000000003,4439.0,1438.0,1625.0,1355.0,215.0
4122,2604.8700000000003,3519.0,1437.0,1689.0,1081.0,215.0
4123,2606.1700000000005,3474.0,1438.0,1625.0,1435.0,237.0
4124,2606.1700000000005,3683.0,1440.0,1625.0,1034.0,233.0
4125,2601.4700000000007,3534.0,1437.0,1672.0,1041.0,160.0
4126,2606.5700000000006,3557.0,1438.0,1824.0,1201.0,171.0
4127,2602.9700000000007,3548.0,1432.0,1728.0,793.0,169.0
4128,2539.870000000001,3097.0,1405.0,1624.0,696.0,89.0
4129,2543.0700000000006,3136.0,1487.0,1624.0,689.0,94.0
4130,2546.370000000001,3040.0,1440.0,1616.0,525.0,81.0
4131,2556.270000000001,3010.0,1455.0,1616.0,537.0,89.0
4132,2561.870000000001,3012.0,1458.0,1616.0,526.0,89.0
4133,2562.370000000001,3005.0,1399.0,1616.0,345.0,92.0
4134,2572.5700000000006,2994.0,1408.0,1616.0,327.0,88.0
4135,2574.1700000000005,3031.0,1415.0,1616.0,217.0,88.0
4136,2567.9700000000007,3069.0,1419.0,1616.0,213.0,88.0
4137,2571.1700000000005,3146.0,1414.0,1616.0,221.0,112.0
4138,2587.6700000000005,3480.0,1415.0,1616.0,511.0,242.0
4139,2592.7700000000004,3761.0,1411.0,1640.0,647.0,224.0
4140,2588.4700000000003,3560.0,1408.0,1640.0,654.0,140.0
4141,2593.9700000000003,3562.0,1409.0,1640.0,646.0,136.0
4142,2594.4700000000003,3824.0,1406.0,1640.0,853.0,177.0
4143,2596.4700000000003,3774.0,1414.0,1640.0,908.0,151.0
4144,2606.9700000000003,3864.0,1429.0,1640.0,889.0,154.0
